feature	importance
ndrg1	0.0004845877960459554
nptx2	0.00048409157801719284
pcyt2	0.00048392562417132255
pth	0.0004832004168903861
polr2a	0.00048285034950802197
serpina9	0.00048249240893675555
ager	0.0004824236590988218
pik3ip1	0.0004820856108211825
il17c	0.00048169565932927344
mtr	0.0004815988851719023
npr1	0.0004815631778652948
itga2	0.00048078441333038223
icoslg	0.00048071166949191784
col24a1	0.00048037025043403786
il18rap	0.0004803096751281647
micall2	0.0004802838086901178
tlr1	0.00048005695474258287
ttr	0.00047974717139019044
itga11	0.00047907577836809337
ccl11	0.0004787750270450311
fgf21	0.0004784007301740893
txndc15	0.0004783093359610153
vwa1	0.0004782757131345457
pon3	0.00047813055491162756
selplg	0.00047809686503967055
cd163	0.0004773285375115101
ptgr1	0.00047654245314446763
slc12a2	0.00047634030046985013
gpa33	0.00047622430090913715
bnip2	0.00047550014307832204
robo1	0.00047528282970500863
hras	0.00047519220565014566
agr3	0.0004749541638732817
mfge8	0.00047355949607333814
kel	0.0004727953353551112
tmprss15	0.0004726667802938895
edar	0.00047232875947158485
spred2	0.00047213642596347224
ror1	0.00047191977347205843
nampt	0.00047159846137295714
il20rb	0.0004714967439683983
tpk1	0.0004710530736818977
atf4	0.0004708400772170999
mertk	0.00047079050385345197
crhr1	0.0004707594516890396
zbp1	0.00047010392592906214
angpt2	0.0004699493659296105
cd3e	0.0004699312206578811
tlr3	0.0004697975145476143
vtcn1	0.00046957211505016153
notch3	0.0004695649291149578
tnpo1	0.0004693893003814453
wnt9a	0.00046926891398791623
chl1	0.00046877674316198026
adgrd1	0.0004683274648044485
pnpt1	0.0004679712464300498
axl	0.0004676559808496573
dcdc2c	0.00046741545892559603
ly9	0.0004672817542751802
hsp90b1	0.0004667927340571606
apoh	0.00046649433326549487
tdgf1	0.00046580240188002093
s100p	0.0004657242761488862
lama1	0.0004650256687647639
asah2	0.0004650042147964922
gja8	0.0004647632528996163
ceacam16	0.00046382502630518656
il19	0.0004634626727331825
edn1	0.00046333038969826083
col1a1	0.000463208246729883
tppp3	0.00046292859428625225
ccl28	0.0004625228311155976
hyou1	0.0004618118235783087
epb41l5	0.0004617664449330458
draxin	0.0004617593379028119
il17ra	0.00046146885253475024
mprip	0.00046116633355480373
tmed1	0.0004606294952666818
igsf9	0.0004605113049570582
vti1a	0.00046041573026557445
stxbp3	0.0004602304436527732
endou	0.00046021522627668027
adgrf5	0.00046002963478910023
lyzl2	0.00045969961536110245
pigr	0.00045963881271675854
ca8	0.00045913413160314227
nell2	0.0004591198234291019
csf2rb	0.00045828560379191074
ctsv	0.0004579138021090768
vwf	0.00045775478118144754
apoa2	0.0004574897862264169
