feature,importance
bcam,0.0005121593310127653
il18r1,0.000510801610795532
csnk2a1,0.0005106381371019052
samd9l,0.0005105023392426176
krt19,0.0005100227662629276
klrc1,0.0005083967868094473
ncan,0.0005062329317562672
dars1,0.0005055806957764825
il33,0.0005044688679983742
ctrc,0.0005042115937788421
hs3st3b1,0.0005041524152128843
phactr2,0.0005040438593648332
cetn3,0.0005039154672863273
dpp7,0.0005038942266286516
ninj1,0.0005033962090678706
fam13a,0.0005029144109987873
fdx1,0.0005027710128513673
nfatc1,0.0005027083093305912
kel,0.0005026562512726211
tprkb,0.0005008451966193276
il10ra,0.0005007659875137264
dtymk,0.0005003396575982193
tfpi,0.0005001630702785295
lhb,0.000499627492103835
csf3,0.0004994007895923379
cd300lg,0.0004982442973965605
dtd1,0.0004976266222441674
il24,0.0004972840483237477
enpp6,0.0004965906496986033
gdf15,0.0004959572538646274
pdcd5,0.0004954697789750112
gsta3,0.0004953394865569668
il11,0.0004951042601043915
ssb,0.0004945987267304733
plpbp,0.0004927975977731362
ogfr,0.0004914584038989657
cdc25a,0.0004914209092717483
rrm2b,0.000491047618118226
erbin,0.000490576250145262
btn3a2,0.0004905479956566554
grhpr,0.000490317448778005
reps1,0.0004899004689988961
ica1,0.0004895575280166339
app,0.0004893429870027763
hmox2,0.00048826862783032303
cngb3,0.00048812061688351035
amfr,0.00048738376911755554
ccl4,0.0004864880748260372
sct,0.0004859197049841775
ntrk3,0.00048591386388658904
cdh3,0.0004846078312543498
stk11,0.00048460213855004415
lgals8,0.00048449258169741473
ifngr2,0.00048400998396102933
otoa,0.0004828005501378142
alpp,0.0004820397427793026
pla2g1b,0.0004818646950519421
cptp,0.0004817409004094871
sh3bp1,0.00048157437814700353
cwc15,0.00048151160866012513
il32,0.00048121368357312413
ttf2,0.0004803189334685204
scrn1,0.0004802177875025229
ikbkg,0.0004800489831690001
thtpa,0.0004796756757550887
nme3,0.00047954989925492526
folr3,0.00047858286711782624
cd7,0.0004782695830197884
vcam1,0.0004776849657246082
nos1,0.0004772461252938859
ctsf,0.0004770071184145778
egfl7,0.00047685214350972976
ppib,0.00047606050283811115
edil3,0.0004753058066458367
tcl1a,0.0004748926555166782
vasn,0.0004748923104472312
tspan15,0.00047466550066524297
il5ra,0.00047412423583805924
pdgfc,0.0004739701387797409
ywhaq,0.00047367829311716433
prc1,0.0004731605239635483
igdcc3,0.00047197126578205897
il20,0.0004718850987626337
metap2,0.0004718487568512074
cxadr,0.00047161547269576484
fgfr4,0.00047161167980822835
draxin,0.0004707973182124295
eno2,0.0004704382812072952
ctsh,0.00046977596362241967
sms,0.0004697237749582212
gmpr,0.0004692092022179264
aif1,0.00046907424647120487
metap1d,0.0004690372816143082
stx4,0.000468650392127155
ccl11,0.0004684984862693491
otud7b,0.00046829127125911133
ahsp,0.00046826571938370657
icoslg,0.0004680588976782414
jun,0.00046680758892046564
ap2b1,0.0004659591252422425
nrn1,0.00046576141988969146
gdnf,0.0004651492131461965
thop1,0.0004650828215799936
tab2,0.0004645761586640029
psip1,0.00046433295463458647
serpina9,0.0004634264386660885
cst6,0.0004631904270945314
crnn,0.00046274180499608376
casp2,0.0004619402069790677
znf830,0.00046167784988699305
ctag1a_ctag1b,0.00046132368003668536
pcdh12,0.0004613101216890869
vps37a,0.0004611950582470845
eif5,0.00046116706595764246
slamf1,0.00046088594719734076
sugp1,0.0004606154308332091
hpcal1,0.00046029184248222096
clta,0.00045871619813598984
arhgap30,0.000458114517391179
ccn4,0.00045794652074112354
gprc5c,0.00045790681180351054
pcbd1,0.00045784746443850203
lbr,0.0004567070132788823
eng,0.000456016810212856
yju2,0.00045589755448764626
uso1,0.000455716541944631
timm8a,0.000455512785180821
tax1bp1,0.00045545244586892047
arnt,0.00045533428180612287
decr1,0.00045447767004859333
il18bp,0.000454208975455861
tbcb,0.00045409760537976264
sftpa1,0.0004540481162578322
plscr3,0.0004531777350608293
plxdc2,0.00045247148073043747
eif4g1,0.00045057942236102126
dhrs4l2,0.0004505425430259849
bag4,0.0004504708759654277
serpinb9,0.0004499569830133594
micb_mica,0.00044980651612189844
cd300c,0.0004492926456168556
lama4,0.0004491257562096714
thrap3,0.00044876152823473584
sema4d,0.00044837437648363585
terf1,0.00044830762266955345
col6a3,0.0004481510054518157
ube2l6,0.0004481062827764555
mcfd2,0.00044789215564307886
ceacam1,0.0004477198522703036
ppcdc,0.0004472472218131253
upb1,0.00044719190693169597
ssh3,0.00044694328148000775
crhr1,0.00044679074737535
swap70,0.00044668146712686165
havcr1,0.0004460926769245719
robo2,0.0004458172816371436
masp1,0.0004455581651618273
mapk9,0.00044528820342835365
ccl17,0.00044495772563863013
mmp3,0.00044396914712318284
cxcl14,0.00044389975891304876
htra2,0.0004437603161678283
tfrc,0.0004432185762818152
mog,0.00044307671960628085
park7,0.0004430183087341316
bcl2l11,0.00044280176704284037
snx15,0.0004426802021241054
cst5,0.00044175376464920487
cd38,0.0004417090797798233
psmd5,0.0004414272166283757
crisp2,0.0004413415307005271
dda1,0.000441121298180223
hagh,0.00044107349159053103
clc,0.00044103419852535797
vwf,0.00044102108672612313
agr2,0.0004406955902143421
cryzl1,0.00044007026328821223
wfdc12,0.0004397188642306462
cd34,0.0004395078406103176
il20ra,0.0004393842396136996
pmch,0.0004390898941162234
lonp1,0.0004390148548311257
mpo,0.0004389316570160418
pcdh17,0.0004388683300290455
upk3bl1,0.00043844720374865224
ssbp1,0.0004377672752864805
crip2,0.0004371908452417347
ahsa1,0.00043699409849811495
armcx2,0.00043685158814855176
hdgf,0.00043669822626278576
golga3,0.0004365237209672389
vat1,0.000436095675500807
angptl4,0.0004357990716298769
hspa2,0.0004353202280633715
usp8,0.0004350787456227706
med21,0.00043504373045203943
tomm20,0.0004349133046637213
gstp1,0.00043468536158497044
znrf4,0.0004335590645778007
cabp2,0.0004330948084544856
serpinb6,0.0004323374057955885
ctsz,0.00043144827960020943
sox2,0.00043141026252422503
ngf,0.0004313545623638154
tank,0.00043133312901334954
blvrb,0.0004311597044839654
cetn2,0.00043084838242183986
fgr,0.0004308364451430922
yes1,0.00043080208943215253
ceacam3,0.000430517690585163
fhit,0.00042956527804772967
msmb,0.000429421630899304
aldh3a1,0.00042936711608204984
fcgr2a,0.0004292951218100921
drg2,0.0004292265661208164
brme1,0.00042918564111948097
igfbp2,0.00042910561816997413
ttr,0.00042881025259816353
tmem25,0.0004287178960131747
lepr,0.0004284428607604977
nt5e,0.0004284239300333389
dab2,0.000427984427179039
duox2,0.00042782446081261955
pcsk7,0.00042772676285829326
nrp2,0.0004276089375616379
igf2bp3,0.0004275102693152881
atp2b4,0.0004274374149927862
tspyl1,0.0004272275665917301
fut3_fut5,0.0004268983714227744
mapt,0.0004262037704807352
ereg,0.00042588955530367277
ahnak,0.00042582262536047745
ranbp2,0.0004257484936441934
adamts8,0.000425536187791046
urod,0.0004245869092947726
stau1,0.00042452457554023333
adgre2,0.000424123496751833
cd164,0.000423904284064937
ptprf,0.00042385138959575517
il15,0.0004238234679810175
kir2dl2,0.0004236280353177091
areg,0.00042342516720541846
pfdn6,0.00042333877293908415
fcrl2,0.00042279603502419537
cthrc1,0.00042229320232065005
magea3,0.00042203676206748397
ccdc50,0.0004218400245108328
smad5,0.0004216793855770849
ckmt1a_ckmt1b,0.0004214724714328261
enpp2,0.00042118521537456955
spon1,0.00042111763053878903
sla2,0.000421111362825987
tgfa,0.0004211073416536126
plb1,0.0004209782391911089
ehd3,0.00042058425681748015
prkar1a,0.0004204624576190026
cdh23,0.00042046033083305463
sestd1,0.00042017555236670967
lmod2,0.00041976403037177203
acox1,0.00041968804862843807
dync1h1,0.0004192480873891399
cst7,0.00041852076213156166
ptgds,0.0004185039462209796
vwc2,0.000418256753764676
arl2bp,0.0004176467589161
pmvk,0.0004174794249641268
pomc,0.0004171740215241278
cx3cl1,0.000416908189691332
heg1,0.00041678872128301234
folr1,0.00041658055389729955
epn1,0.0004163596188254159
gpc5,0.00041591363708882415
ophn1,0.0004158623366019869
dnajc21,0.0004158256558784517
tmprss15,0.00041566941085354565
mmp10,0.00041560328627391154
anxa5,0.0004155140086822266
hgfac,0.0004155037683991724
dusp3,0.0004154826969759008
prss27,0.00041490327204707676
ang,0.00041443382631329006
amn,0.00041363871245153285
tp53,0.00041330577530670093
nectin4,0.0004131415267987417
impa1,0.00041300959619235285
ppp1r14a,0.000412703025931379
ceacam21,0.0004126366677957235
ogt,0.00041225045974988537
chmp1a,0.0004121519879570066
mmp9,0.00041160944280281645
rab27b,0.0004110667215194795
ncam2,0.0004110065128347727
lat2,0.00041005707795385184
itgav,0.0004094571325218015
angpt2,0.00040924034201195864
pon1,0.0004091536983142053
lama1,0.0004086838396909695
il25,0.00040840591685325936
thsd1,0.0004082544971288772
ly9,0.00040780109152577763
sod1,0.00040757684579018685
scarb2,0.0004071544908858408
srp14,0.0004068943887608288
vps53,0.000406839222434037
itga11,0.0004068236532300641
mfap5,0.0004064147076469176
ist1,0.0004063586199072998
hnrnpul1,0.0004063367018895575
adamts13,0.0004061736597584805
il1rn,0.00040597303811256905
rbm17,0.000405899956178441
kirrel1,0.0004054816106305542
cdhr1,0.0004053476577475924
rgma,0.0004053200087518598
cntn1,0.00040489478723106673
lpp,0.00040463651734962835
tarm1,0.0004045753486173777
mcemp1,0.00040405188095770034
lrtm2,0.0004035333654331157
tnf,0.00040312725135200706
egfr,0.0004028440391991154
axl,0.00040275088189393413
pla2g10,0.00040254771321149096
wfdc2,0.00040247828144161134
ifnl1,0.00040161635424453056
ephb4,0.0004010965312162751
padi2,0.0004008682648179136
adgrv1,0.0004008519168964342
cd93,0.0004005919620106018
sh2b3,0.00040045121676058807
kitlg,0.00040043421709665036
cpq,0.00040041078940399884
s100a12,0.00040031180824979406
tlr2,0.00040011472400957123
ythdf3,0.0004000793051713969
tmed4,0.00039999448595478583
lgals3,0.0003999306643954696
postn,0.0003997370759483796
ntf4,0.00039919563746763643
s100g,0.00039890085075780876
capg,0.00039881025017028
pnliprp2,0.00039828736068554566
lyar,0.000398014841297711
bcat2,0.00039750102319527066
cd164l2,0.00039733008001729785
gipc2,0.00039702819268894976
tdp1,0.0003970067270886461
sirpb1,0.00039682745063082046
icam1,0.00039615458596553815
tsc1,0.00039560821226651663
rab33a,0.0003954769145838127
fgfbp1,0.0003933178221556104
pydc1,0.0003932611328376643
gpr15l,0.00039320726631615914
acaa1,0.0003926859744292769
ncln,0.0003926536086521603
bmp4,0.00039264109914667676
nmt1,0.000392398404976013
kir3dl2,0.0003922699141079279
casp10,0.000392140773280116
crx,0.0003918215710684563
eln,0.00039142863002787534
tmed8,0.0003912216108872987
tnr,0.00039093513781918404
tbc1d17,0.0003906992168916118
itgb6,0.00039055172219199294
chp1,0.00038992160043615007
erp29,0.00038985551622504355
ifng,0.0003891848913978145
il36g,0.0003889439577834015
klrb1,0.00038874664775919566
atxn2,0.00038870122505574973
csrp3,0.0003876416073123999
snx2,0.00038665828796412424
flt3,0.00038628802632957994
mfap4,0.00038596223820842754
